Date,Hour,Hourly Rainfall (mm),Hourly Water Level (meters),Hourly Discharge Rate (cubic meters per second),Flood Indicator
3/27/2023,19,5.454318694,2.061510509,298.3229301,0
3/27/2023,20,0.622731059,4.697904606,334.2986796,1
3/27/2023,21,5.125026488,4.651903128,165.7033268,1
3/27/2023,22,8.064036172,2.76067319,476.8943364,0
3/27/2023,23,4.592398776,1.975477973,126.3913242,0
3/28/2023,1,7.862781994,0.665208246,56.68525513,0
3/28/2023,4,1.647063534,4.642411483,252.1055363,1
3/28/2023,6,7.567515057,2.987666941,246.0151211,0
3/28/2023,7,5.193858595,3.832986115,236.6810826,0
3/28/2023,8,2.048812742,2.682580944,379.7255369,0
3/28/2023,9,8.778300782,0.884313636,358.6443238,0
3/28/2023,10,8.79581855,4.876076255,424.9720769,1
3/28/2023,11,8.70578425,2.831046941,162.4815416,0
3/28/2023,12,2.387962114,3.263838099,324.2878294,0
3/28/2023,13,4.512393442,1.564744022,313.3376534,0
3/28/2023,15,7.720124763,2.431172714,268.7258939,0
3/28/2023,16,0.271674212,0.837031289,191.2019645,0
3/28/2023,17,0.652045913,0.977721591,113.8299789,0
3/28/2023,18,4.639313768,4.268626338,146.2105448,1
3/28/2023,20,5.38701798,1.377312222,357.3813088,0
3/28/2023,21,4.97812508,2.772101531,347.3273269,0
3/28/2023,22,1.054737,3.959362091,477.7728672,0
3/29/2023,0,8.221031606,3.095635638,73.42062744,0
3/29/2023,3,9.644766539,0.737347785,249.4941443,0
3/29/2023,6,2.871379581,0.70318114,289.5369637,0
3/29/2023,10,7.979141596,2.397706779,248.3397245,0
3/29/2023,12,9.150900684,2.520853314,417.3025333,0
3/29/2023,13,5.330288672,3.099258863,494.7179518,0
3/29/2023,14,1.579548228,3.069081742,224.9831734,0
3/29/2023,15,6.958991182,1.995920115,71.33703626,0
3/29/2023,17,3.167616771,0.979806285,321.9713236,0
3/29/2023,18,8.57179257,2.150592443,139.3442865,0
3/29/2023,19,9.061432548,0.94772601,272.6728055,0
3/29/2023,20,2.769044874,3.949681751,384.0396105,0
3/29/2023,21,9.835214727,4.84823434,396.6853042,1
3/29/2023,22,1.40711528,4.865335055,274.8282854,1
3/30/2023,3,1.521042832,3.338466891,176.2084509,0
3/30/2023,4,4.403234184,2.550422972,378.9963424,0
3/30/2023,5,6.152980251,2.669078029,158.9825505,0
3/30/2023,6,0.83464085,3.909994522,127.269495,0
3/30/2023,7,8.824163684,1.7686326,288.42525,0
3/30/2023,9,5.052067736,4.66088806,333.0073152,1
3/30/2023,10,9.671266153,0.753009327,103.0724037,0
3/30/2023,13,6.679199988,3.246633535,50.1093205,0
3/30/2023,14,6.346712733,2.958831834,107.121226,0
3/30/2023,15,1.659548953,1.623848807,470.12692,0
3/30/2023,16,8.819277583,2.044739701,440.3095876,0
3/30/2023,17,4.274896879,4.334217871,155.1240644,1
3/30/2023,19,0.1260752,2.816339872,323.8572169,0
3/30/2023,21,5.273996221,0.572126704,218.1225468,0
3/30/2023,22,7.193536224,4.836583349,356.6572756,1
3/30/2023,23,8.90258053,2.196437753,78.59107509,0
3/31/2023,1,7.314964903,0.858717829,483.7179475,0
3/31/2023,3,8.581770532,4.696550189,179.5457765,1
3/31/2023,4,8.190635139,3.090493638,104.1219334,0
3/31/2023,5,5.40793755,1.067518951,366.5877531,0
3/31/2023,6,7.102427986,3.117746874,340.1852195,0
3/31/2023,7,3.143501132,3.948562459,218.2724211,0
3/31/2023,9,8.216368977,4.459269866,59.99126584,1
3/31/2023,10,4.592651972,3.41907329,186.6757332,0
3/31/2023,11,3.577982653,4.546620132,464.4812688,1
3/31/2023,12,4.942124473,3.305773901,194.4209472,0
3/31/2023,13,8.282492524,1.090795874,163.5137752,0
3/31/2023,14,3.352080474,1.8936127,290.3991845,0
3/31/2023,16,7.120140203,4.58971924,96.4160424,1
3/31/2023,18,1.006374785,3.54379266,407.7827965,0
3/31/2023,20,1.419719898,1.328201474,370.4035825,0
3/31/2023,21,3.479414116,3.904029896,223.2314252,0
3/31/2023,22,4.503509789,2.633710756,231.0326051,0
3/31/2023,23,7.48826337,1.516052985,402.4805416,0
4/1/2023,0,6.511475849,3.274798902,483.2531636,0
4/1/2023,1,6.209285675,0.681502335,106.9951428,0
4/1/2023,2,3.523749466,1.967766144,239.2836066,0
4/1/2023,5,9.79104938,4.930945149,213.4351057,1
4/1/2023,8,6.761775621,1.415906932,246.2964877,0
4/1/2023,9,3.251040154,3.960775099,137.6572112,0
4/1/2023,10,6.863271967,2.414775467,417.215076,0
4/1/2023,11,0.696411482,3.044371729,411.1523367,0
4/1/2023,12,1.748814372,0.594541206,268.8762326,0
4/1/2023,13,8.557372589,0.654940889,184.3027975,0
4/1/2023,17,6.428819101,0.890179554,378.7315943,0
4/1/2023,20,3.053106767,2.245877395,53.05467831,0
4/1/2023,21,2.126443764,4.233046241,118.8244339,1
4/1/2023,22,0.331893546,1.101630445,81.04550392,0
4/1/2023,23,3.039464012,4.709275204,498.1110655,1
4/2/2023,0,6.531627905,3.881404929,179.9644865,0
4/2/2023,1,9.383048184,4.736004768,117.1706057,1
4/2/2023,3,7.660647765,2.135317694,471.2565072,0
4/2/2023,4,7.884473433,4.721815276,284.0721004,1
4/2/2023,5,6.649849035,1.740050493,214.1681433,0
4/2/2023,7,9.071950307,3.653637881,227.7456217,0
4/2/2023,8,6.707323119,3.943923348,200.7538565,0
4/2/2023,9,5.60440631,4.682315677,143.2771351,1
4/2/2023,12,4.603582712,3.82345724,354.7867817,0
4/2/2023,13,8.645636095,0.787075503,180.3122171,0
4/2/2023,14,5.466482202,2.242504135,309.7398859,0
4/2/2023,15,3.80400549,1.772444557,79.65147426,0
4/2/2023,16,9.768003285,1.87020691,136.0801205,0
4/2/2023,17,1.107205933,4.923260958,233.3323722,1
4/2/2023,18,4.225484283,3.392498361,471.6271643,0
4/2/2023,19,0.420246752,3.72954271,219.7633936,0
4/2/2023,20,7.399041208,4.894779368,348.8333545,1
4/2/2023,21,9.180765522,2.197408021,164.7892501,0
4/2/2023,23,8.583416768,2.455389335,76.34147004,0
4/3/2023,1,9.107701616,1.312958936,120.9474621,0
4/3/2023,3,8.049067768,1.484472688,392.3416888,0
4/3/2023,4,0.180065556,1.967992281,57.12713193,0
4/3/2023,6,7.266709921,2.271898137,220.7576213,0
4/3/2023,7,3.047510954,3.236951195,277.9475,0
4/3/2023,8,8.293946649,2.500580755,303.2736067,0
4/3/2023,9,2.815211984,3.840664717,191.0154625,0
4/3/2023,10,8.727538396,1.527490636,182.7989871,0
4/3/2023,12,7.036859775,1.849682289,442.0746447,0
4/3/2023,13,5.406984766,2.634388992,136.6617346,0
4/3/2023,14,0.965344702,1.256090235,93.92844224,0
4/3/2023,15,2.418938283,2.096587803,454.0081129,0
4/3/2023,16,0.124040363,2.299923582,207.4529586,0
4/3/2023,18,3.012652608,3.124882617,211.794415,0
4/3/2023,19,5.983574843,4.479545426,106.6110514,1
4/3/2023,21,2.999191115,3.19013606,286.3133833,0
4/3/2023,23,0.48142836,2.387006062,253.3410701,0
4/4/2023,0,9.028949952,3.654939143,408.6263768,0
4/4/2023,3,5.932215701,0.5330887,296.6096738,0
4/4/2023,5,1.853301795,3.476042055,406.7165326,0
4/4/2023,6,0.789691622,0.672803948,333.1029104,0
4/4/2023,7,2.395101699,2.157125483,118.696174,0
4/4/2023,8,7.945782787,4.905643284,369.57797,1
4/4/2023,9,0.346702667,2.393314532,354.8038307,0
4/4/2023,10,5.828068351,2.758754323,60.99209732,0
4/4/2023,12,8.556960938,3.727678441,199.8276111,0
4/4/2023,13,5.21445689,3.11931559,351.2354289,0
4/4/2023,14,0.636409093,4.090121066,147.2611155,1
4/4/2023,15,8.313735144,4.389648199,315.8923653,1
4/4/2023,16,5.989785082,2.555996323,460.9426828,0
4/4/2023,18,0.938572848,2.23722921,464.6559813,0
4/4/2023,19,9.096268194,4.85017763,490.3276851,1
4/4/2023,20,6.692002629,3.637248144,54.80155715,0
4/4/2023,21,8.292867993,0.874503798,330.2335744,0
4/4/2023,23,5.71772352,2.662519734,436.9345207,0
4/5/2023,1,4.304274103,2.973727648,491.4632701,0
4/5/2023,2,3.169465878,2.377239255,326.1685863,0
4/5/2023,3,4.345959609,4.449872322,407.091831,1
4/5/2023,4,7.738796557,1.417975716,88.51979877,0
4/5/2023,5,6.01923431,4.219090743,132.5560481,1
4/5/2023,6,8.9252329,3.00959911,391.2816529,0
4/5/2023,7,4.433800144,0.745746364,59.89393492,0
4/5/2023,8,6.070895787,4.873303856,417.5950937,1
4/5/2023,9,6.313075531,2.806768598,56.27705841,0
4/5/2023,10,5.916971623,1.808945844,345.7034776,0
4/5/2023,11,7.026337731,2.612330789,214.2922641,0
4/5/2023,13,5.123637775,1.87206406,363.2141331,0
4/5/2023,14,1.042248028,1.367043784,204.1138486,0
4/5/2023,15,3.845113276,1.080820611,98.58310165,0
4/5/2023,17,6.522242595,4.010216392,315.0212102,1
4/5/2023,20,7.435939162,1.247832498,279.3809795,0
4/5/2023,21,5.062660595,1.997282644,240.1006055,0
4/5/2023,22,6.341040314,4.729659678,229.1392302,1
4/5/2023,23,0.709322161,2.043620207,61.90110617,0
4/6/2023,1,3.618530932,2.683537051,489.2090709,0
4/6/2023,3,0.456487455,4.510130413,198.2201302,1
4/6/2023,5,2.768143078,3.693521046,431.2835355,0
4/6/2023,6,9.715326909,4.926702124,248.5734515,1
4/6/2023,8,4.820410581,0.935125519,83.52970782,0
4/6/2023,9,1.960977127,3.742055337,279.6767246,0
4/6/2023,13,5.165726284,0.598310204,135.2123941,0
4/6/2023,14,0.055057992,3.985185214,397.0954144,0
4/6/2023,15,0.076640326,1.104950423,428.647892,0
4/6/2023,16,2.190688091,2.604742772,327.9625638,0
4/6/2023,18,1.080257541,2.427583103,62.75185267,0
4/6/2023,19,3.388606493,0.621979936,422.8386168,0
4/6/2023,20,8.025856796,4.025756762,404.7238437,1
4/6/2023,21,5.720486434,0.54730951,166.5658148,0
4/6/2023,22,5.12667726,3.928504525,368.904524,0
4/7/2023,0,9.317537194,2.447779645,68.14857247,0
4/7/2023,1,3.970150412,2.909941129,140.5114442,0
4/7/2023,2,0.870927668,2.646425267,130.3829945,0
4/7/2023,5,3.452231428,4.522700798,278.8425012,1
4/7/2023,6,5.074119387,2.011173641,264.539244,0
4/7/2023,7,8.742225247,3.267813893,171.8035727,0
4/7/2023,8,4.935465803,4.67108403,63.12680086,1
4/7/2023,9,7.02258766,4.829263245,322.29573,1
4/7/2023,10,9.92816839,2.790315682,228.0851734,0
4/7/2023,13,3.945760756,4.814923429,386.0344885,1
4/7/2023,14,4.218281785,1.14266437,435.9944968,0
4/7/2023,16,9.076110026,1.771476204,108.9190635,0
4/7/2023,17,7.140326445,1.755537307,363.2996463,0
4/7/2023,18,6.079052141,2.322358643,142.733201,0
4/7/2023,20,8.237903842,0.747348381,79.25035503,0
4/7/2023,22,8.211982826,0.871574711,106.6732885,0
4/7/2023,23,0.015651052,1.195343735,456.3938782,0
4/8/2023,0,6.364013702,2.478033238,438.903771,0
4/8/2023,1,0.511353814,2.797070591,259.062244,0
4/8/2023,3,0.595247003,1.924057089,328.7502832,0
4/8/2023,6,1.144876381,4.849512977,403.6138179,1
4/8/2023,7,3.83838883,4.751183218,258.1055677,1
4/8/2023,8,4.56236509,2.006952306,473.4346045,0
4/8/2023,9,3.690530218,3.068842713,268.8674454,0
4/8/2023,10,1.210250005,4.59317926,258.1786724,1
4/8/2023,11,4.189477902,0.527827202,403.2823377,0
4/8/2023,12,7.511780478,4.148076067,419.7099613,1
4/8/2023,13,0.710076645,4.767662988,299.5201014,1
4/8/2023,15,3.547712918,1.226514587,260.4912039,0
4/8/2023,17,6.685726467,2.918930646,388.8437869,0
4/8/2023,18,6.786699567,0.563884855,415.0231717,0
4/8/2023,20,5.936607912,2.524746534,260.5367582,0
4/8/2023,21,0.10131184,3.6180901,340.9795101,0
4/8/2023,23,9.132869476,4.979396808,72.17314411,1
4/9/2023,0,6.125734683,1.793800397,433.5974985,0
4/9/2023,2,7.239730555,2.899955965,138.7912868,0
4/9/2023,3,1.205584164,2.325403668,192.7648474,0
4/9/2023,4,9.024533073,1.261228522,176.8682983,0
4/9/2023,5,0.664438444,4.898554534,288.8865654,1
4/9/2023,9,4.220342601,1.522674741,109.6717958,0
4/9/2023,10,2.950407077,2.947041817,155.0283213,0
4/9/2023,11,4.860004938,3.627365599,254.0167725,0
4/9/2023,13,0.437390723,4.956283268,393.6247158,1
4/9/2023,15,5.586423965,2.169381707,405.4390795,0
4/9/2023,16,3.431673532,3.974684124,328.2558382,0
4/9/2023,17,7.291734875,1.267081302,100.8948827,0
4/9/2023,19,8.45604363,2.061315277,246.6651765,0
4/9/2023,21,4.299310774,4.018009217,384.5949213,1
4/9/2023,22,6.729666224,2.678778645,311.3317129,0
4/9/2023,23,2.753811743,4.073065026,224.6598865,1
4/10/2023,2,4.464195164,4.144904347,308.9754583,1
4/10/2023,3,7.983803405,1.572303517,240.5474622,0
4/10/2023,4,8.224223737,1.509723409,281.717379,0
4/10/2023,5,8.575623377,2.770263158,126.8048459,0
4/10/2023,6,9.166352358,1.673821607,348.3078136,0
4/10/2023,8,3.188668183,3.417338873,166.0727781,0
4/10/2023,9,5.821987466,2.799922197,271.1814016,0
4/10/2023,10,3.711724234,2.504830165,488.9872981,0
4/10/2023,11,6.010741668,4.851358316,199.9587832,1
4/10/2023,12,7.055858626,3.070396328,317.7708552,0
4/10/2023,13,6.884050185,4.3854421,90.58806509,1
4/10/2023,14,3.74552887,1.127526063,322.7067511,0
4/10/2023,15,1.668602017,3.061429084,90.33429799,0
4/10/2023,17,1.425941441,3.123975908,372.0481934,0
4/10/2023,19,3.458774607,2.174196055,366.8469623,0
4/10/2023,20,1.544597472,0.916022827,315.3780662,0
4/10/2023,21,0.254477599,2.560551328,252.4607515,0
4/10/2023,22,6.458223863,2.275157259,436.2680209,0
4/10/2023,23,6.369023175,4.401770821,480.5760504,1
4/11/2023,1,0.717118888,4.850304024,469.1907721,1
4/11/2023,2,4.096288949,4.811621539,312.4998095,1
4/11/2023,3,3.112174951,1.614342394,292.2728841,0
4/11/2023,5,6.057792495,4.530000834,144.1794927,1
4/11/2023,9,4.540016212,2.86742306,220.9819785,0
4/11/2023,10,6.882742358,3.594961429,251.8183526,0
4/11/2023,12,4.855896997,3.814129286,207.6225668,0
4/11/2023,13,0.275367199,0.732458107,253.4823227,0
4/11/2023,16,3.84206713,2.090629364,398.9342816,0
4/11/2023,22,7.56213614,4.887069228,152.6278176,1
4/11/2023,23,4.585230089,2.350010376,55.18670632,0
4/12/2023,0,2.89244772,2.501207496,108.6533256,0
4/12/2023,2,1.161389602,4.925033458,102.5954423,1
4/12/2023,3,9.55918829,1.587205744,493.6362982,0
4/12/2023,4,3.139667174,3.565769497,188.8846918,0
4/12/2023,5,8.884036723,3.721931121,108.645776,0
4/12/2023,6,6.029428765,3.232959876,139.5870408,0
4/12/2023,7,8.267073597,0.898602528,314.4664528,0
4/12/2023,8,9.840131632,3.545925241,78.81958574,0
4/12/2023,9,2.884054378,0.7884262,438.0953586,0
4/12/2023,10,9.611354854,3.182641923,482.6748557,0
4/12/2023,11,3.894818949,3.828115297,161.0363393,0
4/12/2023,12,3.855119047,1.449364508,252.5428709,0
4/12/2023,13,3.403871043,4.287299034,59.96050296,1
4/12/2023,15,1.541450432,4.297157886,236.2667261,1
4/12/2023,16,5.537114854,2.571480728,171.5263097,0
4/12/2023,20,4.404413503,0.826995144,130.8466801,0
4/12/2023,21,3.023332494,1.39592039,360.0990867,0
4/12/2023,22,2.593348973,2.065200563,304.2825274,0
4/12/2023,23,1.946238367,3.29105682,436.4024247,0
4/13/2023,0,0.576475822,2.951604884,102.8641545,0
4/13/2023,1,3.424479788,1.065395716,403.5499709,0
4/13/2023,2,2.702476921,1.803775927,353.0825541,0
4/13/2023,4,5.577088263,1.460942845,362.6693284,0
4/13/2023,6,5.80467601,3.668141537,475.2431535,0
4/13/2023,7,1.391967013,1.478538195,113.7251078,0
4/13/2023,8,4.440437492,2.150054959,339.2750259,0
4/13/2023,9,6.262343214,2.259128421,221.8910205,0
4/13/2023,11,4.017788007,4.795998606,198.4887029,1
4/13/2023,12,9.938483889,4.100619122,482.9836593,1
4/13/2023,13,8.803147621,1.587465144,455.668633,0
4/13/2023,14,6.234059582,0.806167913,171.6724559,0
4/13/2023,15,5.693773612,1.92606862,411.5937996,0
4/13/2023,16,6.206604798,1.700575472,498.0218908,0
4/13/2023,17,2.013121078,2.776666101,163.698351,0
4/13/2023,18,3.951377433,3.999775595,246.5497262,0
4/13/2023,19,0.394595329,4.362453225,284.0813315,1
4/13/2023,20,4.755460375,4.301888384,182.7190111,1
4/13/2023,21,5.43024584,2.118540026,56.86917784,0
4/13/2023,23,9.640288472,1.907753889,176.871598,0
4/14/2023,2,5.333866288,0.544223987,442.9644605,0
4/14/2023,4,1.306523438,1.982206712,88.3402149,0
4/14/2023,6,1.24820814,3.948104627,344.1454144,0
4/14/2023,7,7.942106625,1.868425862,480.2995281,0
4/14/2023,8,2.757675683,4.152321565,51.35939211,1
4/14/2023,12,4.626756051,3.618141032,374.2638887,0
4/14/2023,13,9.809873782,4.943158125,394.5934945,1
4/14/2023,14,4.83407436,1.513224609,91.16733107,0
4/14/2023,15,8.635475225,3.480430611,281.2441257,0
4/14/2023,16,5.887315221,3.243568587,154.2123461,0
4/14/2023,17,3.753299079,4.617943045,131.5481196,1
4/14/2023,18,2.857835555,1.203629637,414.6364846,0
4/14/2023,19,2.032230911,3.883091736,110.7671615,0
4/14/2023,20,7.617981914,3.057208773,260.8932366,0
4/14/2023,21,3.865405068,1.735996414,472.3602078,0
4/14/2023,22,5.112754622,2.634957114,133.624425,0
4/14/2023,23,4.9232548,2.001994687,490.0970407,0
4/15/2023,0,5.772790292,3.106910313,497.4295936,0
4/15/2023,2,9.807393436,3.06187243,126.5642331,0
4/15/2023,3,4.075842086,3.342750882,192.2471996,0
4/15/2023,4,8.275189221,2.834365312,241.0217747,0
4/15/2023,6,5.735289515,1.547863506,176.2860109,0
4/15/2023,8,2.004745155,1.896058777,119.0141723,0
4/15/2023,10,8.53961967,2.768597789,50.18463025,0
4/15/2023,11,4.391498166,1.952644071,318.2822012,0
4/15/2023,12,8.469688542,1.661484394,462.1743518,0
4/15/2023,14,0.624575936,1.099779161,133.4866889,0
4/15/2023,15,8.83464763,4.674855799,343.2559077,1
4/15/2023,16,4.483190554,4.404659441,370.6706333,1
4/15/2023,17,5.10432489,3.684292636,359.6137335,0
4/15/2023,18,6.265925111,0.977962224,193.692596,0
4/15/2023,20,0.191160944,4.135807976,480.16346,1
4/15/2023,22,6.877220424,1.012846492,255.7924745,0
4/16/2023,0,6.925324315,4.254461581,253.5455649,1
4/16/2023,1,1.344351294,3.098090305,240.9750581,0
4/16/2023,2,2.993955884,3.408833189,120.5433264,0
4/16/2023,4,8.044372077,2.879182939,291.8376224,0
4/16/2023,6,2.107049639,3.375333599,249.8508523,0
4/16/2023,10,6.768212989,2.954425776,459.2999428,0
4/16/2023,12,2.946193963,3.612395309,300.6714138,0
4/16/2023,13,0.143152777,4.077551916,404.3069818,1
4/16/2023,14,7.378695186,1.235095024,293.6009222,0
4/16/2023,16,7.40476132,1.154819673,111.3127543,0
4/16/2023,17,1.428502873,4.447074029,449.4033823,1
4/16/2023,19,7.689227821,2.602674482,445.1518386,0
4/16/2023,20,6.585405157,0.980203186,313.6334551,0
4/16/2023,23,6.136041142,4.226836412,346.6199951,1
4/17/2023,0,0.88604714,3.31724619,229.1246783,0
4/17/2023,1,4.876278097,0.838754225,281.1350228,0
4/17/2023,3,4.07543031,0.721890442,218.1426334,0
4/17/2023,4,4.071064891,1.658656474,224.6546555,0
4/17/2023,5,0.660098441,1.110476602,93.06055223,0
4/17/2023,6,3.48820534,1.670216181,461.5629958,0
4/17/2023,7,1.109980988,2.232761251,90.96634173,0
4/17/2023,9,9.47688026,3.246692269,235.9375155,0
4/17/2023,10,0.723164753,4.257382036,232.5287256,1
4/17/2023,12,5.225765993,1.006264087,80.19217968,0
4/17/2023,13,2.99565678,3.811641829,317.1676023,0
4/17/2023,14,0.768620753,1.737944967,397.4143037,0
4/17/2023,15,5.006242681,3.375985311,422.695741,0
4/17/2023,16,7.945155445,2.034328881,126.7386752,0
4/17/2023,17,7.070864773,4.989525185,453.8385725,1
4/17/2023,18,0.502260115,1.685981658,345.2657413,0
4/17/2023,21,2.95290494,0.610899821,293.9150053,0
4/18/2023,0,8.034827433,4.263703598,251.672393,1
4/18/2023,2,4.051026945,4.890208636,226.9266956,1
4/18/2023,3,9.061110021,0.793745409,224.4939478,0
4/18/2023,4,3.214957012,4.198276952,179.0900937,1
4/18/2023,5,4.764369863,3.408394701,170.8608219,0
4/18/2023,6,2.260289978,3.413039605,437.4783214,0
4/18/2023,7,6.404760422,1.07757467,81.43786431,0
4/18/2023,9,6.03493096,4.921171613,127.7690232,1
4/18/2023,10,3.578140841,4.603183563,205.027652,1
4/18/2023,12,1.229206785,0.67976588,171.4881366,0
4/18/2023,14,5.030839508,4.218756402,448.256896,1
4/18/2023,16,5.858647885,2.56704645,258.5965277,0
4/18/2023,17,6.247838628,0.747956908,261.6458216,0
4/18/2023,18,0.717758062,2.421026275,443.1088876,0
4/18/2023,21,7.139526325,3.384887466,351.8362402,0
4/18/2023,22,8.225347944,1.902438125,431.3097743,0
4/18/2023,23,8.039585076,2.86393219,54.29252931,0
4/19/2023,3,7.753461504,2.650403097,294.2786185,0
4/19/2023,5,4.966954228,3.571302786,206.4965439,0
4/19/2023,6,2.842740929,3.480044712,284.2342401,0
4/19/2023,7,1.33828363,3.718950397,344.9224398,0
4/19/2023,8,6.295576969,1.706644533,238.2633673,0
4/19/2023,10,7.486452341,1.06363054,437.5545023,0
4/19/2023,12,0.00134693,0.679087073,253.1961603,0
4/19/2023,13,5.111291392,3.18957051,233.6090411,0
4/19/2023,14,0.468519085,4.413631482,359.3591618,1
4/19/2023,15,2.761695578,4.508744667,162.4403594,1
4/19/2023,16,7.069764875,2.520669922,338.1129117,0
4/19/2023,17,0.626896216,2.566866597,444.8701588,0
4/19/2023,18,8.393384924,0.846361324,238.1592199,0
4/19/2023,19,0.038199227,3.518442614,459.957065,0
4/19/2023,20,2.468238692,4.195667392,496.9236825,1
4/19/2023,21,7.409040562,1.600947746,97.74142248,0
4/19/2023,22,3.162701497,2.395853967,154.8739346,0
4/19/2023,23,1.018923881,4.274777015,477.6708882,1
4/20/2023,0,3.602339188,4.447042104,481.2474589,1
4/20/2023,1,2.703932864,1.594309911,93.96827392,0
4/20/2023,4,7.889324718,0.958454439,498.2057525,0
4/20/2023,5,8.918721448,4.600042256,130.9998275,1
4/20/2023,6,4.338174196,4.192283769,276.146423,1
4/20/2023,7,9.099431439,3.920157058,431.7879769,0
4/20/2023,9,9.640784165,4.296779567,322.020042,1
4/20/2023,10,0.892895245,2.471198342,174.661452,0
4/20/2023,12,4.938140405,2.959143625,177.5575172,0
4/20/2023,13,3.876488055,0.911089592,359.0400741,0
4/20/2023,14,6.327118787,3.904909472,353.3988346,0
4/20/2023,16,0.043632697,1.339655436,65.65963994,0
4/20/2023,17,1.669530887,1.347044899,234.1623082,0
4/20/2023,19,6.663854136,0.756510744,414.0399873,0
4/20/2023,22,9.507727077,0.578741963,322.9305014,0
4/21/2023,0,2.980522086,3.077466245,422.2211668,0
4/21/2023,1,1.053649223,4.187730584,241.2510864,1
4/21/2023,6,9.567998155,0.619737647,248.0543469,0
4/21/2023,7,5.004011457,3.808528331,91.01180259,0
4/21/2023,8,4.32729136,3.315424608,373.3716833,0
4/21/2023,9,4.576996052,3.113401996,146.1815096,0
4/21/2023,10,2.08882724,3.83757858,138.6291336,0
4/21/2023,12,3.69813256,1.426468947,152.5002537,0
4/21/2023,13,0.523550202,2.086164711,312.7362203,0
4/21/2023,14,7.675676285,1.067495638,217.1585027,0
4/21/2023,15,4.165044319,1.08435656,252.0102752,0
4/21/2023,16,8.221798868,3.542880859,291.7261947,0
4/21/2023,17,8.503480011,4.363700481,141.5909851,1
4/21/2023,18,2.119940547,4.832296627,120.0882303,1
4/21/2023,20,4.722818042,1.328455955,245.1756663,0
4/21/2023,21,8.801567379,0.975426555,235.4421243,0
4/21/2023,22,2.157406792,4.157829372,66.02546762,1
4/22/2023,0,6.077521223,3.282282595,299.3763747,0
4/22/2023,1,2.953014776,4.016579399,301.4783919,1
4/22/2023,2,1.366009037,3.664747525,368.1640262,0
4/22/2023,5,3.156273438,3.863842865,414.8287094,0
4/22/2023,6,6.44832604,4.328837408,476.2267776,1
4/22/2023,7,3.951309076,1.787607691,111.1697363,0
4/22/2023,8,7.132068833,3.382012733,273.9422995,0
4/22/2023,9,1.992152749,1.913729287,146.3793137,0
4/22/2023,10,8.902150026,4.810869799,77.03292576,1
4/22/2023,11,2.874095965,0.650406076,196.4765022,0
4/22/2023,12,3.677859878,3.109067797,114.6594313,0
4/22/2023,15,5.158619027,1.291506275,114.7255119,0
4/22/2023,16,2.675926767,1.559224679,54.15871478,0
4/22/2023,18,0.146933887,4.616757275,129.2874828,1
4/22/2023,19,3.790940487,1.452714675,322.797489,0
4/22/2023,20,3.373455468,1.149080095,201.6148609,0
4/22/2023,21,0.193276309,3.915395743,313.4686722,0
4/23/2023,2,5.309376784,1.547956158,242.6087086,0
4/23/2023,3,5.951316749,1.205421929,346.2277025,0
4/23/2023,4,0.099238211,3.575432368,168.7127337,0
4/23/2023,5,4.640951595,3.17158079,55.43147089,0
4/23/2023,6,9.634992409,3.896723563,283.5218139,0
4/23/2023,7,5.190322801,1.892581594,322.5917702,0
4/23/2023,8,6.775422675,2.515872454,483.2917223,0
4/23/2023,9,3.118638579,2.324622543,315.2618614,0
4/23/2023,10,7.739913782,4.928402588,262.0276517,1
4/23/2023,11,7.729214819,1.815120305,308.0307317,0
4/23/2023,13,9.760138233,2.09546694,422.7701655,0
4/23/2023,14,1.255502148,3.040673366,195.34043,0
4/23/2023,16,7.701582118,4.618804732,168.1851256,1
4/23/2023,19,2.65582833,0.965637786,276.4486432,0
4/23/2023,22,7.731418739,1.259372473,412.6865579,0
4/23/2023,23,5.179605277,4.85747132,180.2740393,1
4/24/2023,1,3.717392949,4.755717988,241.9663555,1
4/24/2023,2,0.013536257,3.545690196,450.1037101,0
4/24/2023,3,2.998005276,1.857140914,430.3515012,0
4/24/2023,5,9.741944438,1.866807708,361.1774956,0
4/24/2023,9,7.831984133,2.403245947,389.1497621,0
4/24/2023,10,7.803761236,4.080102693,149.0298147,1
4/24/2023,14,0.65694859,1.387323419,231.7149524,0
4/24/2023,15,2.282353635,0.939245171,146.6350261,0
4/24/2023,16,2.46603635,1.250818602,210.1857759,0
4/24/2023,17,4.840770697,4.656791281,177.8468672,1
4/24/2023,19,4.738098284,2.093290531,384.4998111,0
4/24/2023,20,0.578444494,3.451193453,163.4314491,0
4/24/2023,21,9.57789801,2.917740532,254.3753616,0
4/24/2023,22,9.427243191,3.547059186,223.6367511,0
4/24/2023,23,7.851895431,3.572020186,491.9348204,0
4/25/2023,0,9.913279016,3.329303068,225.9915099,0
4/25/2023,3,0.756050406,2.550050519,315.8391746,0
4/25/2023,4,3.656807483,4.509382481,319.7135983,1
4/25/2023,5,2.25381268,3.062737663,238.4415457,0
4/25/2023,9,7.813218557,3.612999376,277.1327639,0
4/25/2023,11,1.469627096,4.909799513,96.72772375,1
4/25/2023,13,6.359547072,3.590053753,95.46271092,0
4/25/2023,14,3.881657061,1.596266564,324.368688,0
4/25/2023,15,6.741302955,4.093501272,138.4171936,1
4/25/2023,17,3.451922085,4.013146869,128.1074649,1
4/25/2023,18,9.174858431,4.595882559,481.025887,1
